image_name,bboxes,classes
Rotate90/86_4_3.jpg,"[[55, 395, 160, 498], [263, 427, 368, 512], [120, 132, 227, 235], [0, 113, 23, 191]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate180/86_4_3.jpg,"[[395, 352, 498, 457], [427, 144, 512, 249], [132, 285, 235, 392], [113, 489, 191, 512]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate270/86_4_3.jpg,"[[352, 14, 457, 117], [144, 0, 249, 85], [285, 277, 392, 380], [489, 321, 512, 399]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HorizontalFlip/86_4_3.jpg,"[[395, 55, 498, 160], [427, 263, 512, 368], [132, 120, 235, 227], [113, -1, 191, 23]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate90/86_4_3.jpg,"[[55, 14, 160, 117], [263, 0, 368, 85], [120, 277, 227, 380], [0, 321, 23, 399]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate180/86_4_3.jpg,"[[14, 352, 117, 457], [0, 144, 85, 249], [277, 285, 380, 392], [321, 489, 399, 512]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate270/86_4_3.jpg,"[[352, 395, 457, 498], [144, 427, 249, 512], [285, 132, 392, 235], [489, 113, 512, 191]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate90/08_2_9.jpg,"[[377, 421, 399, 452]]",['Tank']
Rotate180/08_2_9.jpg,"[[421, 113, 452, 135]]",['Tank']
Rotate270/08_2_9.jpg,"[[113, 60, 135, 91]]",['Tank']
HorizontalFlip/08_2_9.jpg,"[[421, 377, 452, 399]]",['Tank']
HFlipRotate90/08_2_9.jpg,"[[377, 60, 399, 91]]",['Tank']
HFlipRotate180/08_2_9.jpg,"[[60, 113, 91, 135]]",['Tank']
HFlipRotate270/08_2_9.jpg,"[[113, 421, 135, 452]]",['Tank']
Rotate90/01_9_9.jpg,"[[0, 444, 45, 496], [30, 396, 49, 416], [30, 361, 49, 380], [0, 396, 13, 416], [97, 372, 131, 406], [233, 393, 285, 445], [302, 392, 368, 457], [226, 315, 286, 375], [302, 296, 368, 364], [227, 238, 288, 298], [284, 104, 383, 202]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Floating Head Tank']"
Rotate180/01_9_9.jpg,"[[444, 467, 496, 512], [396, 463, 416, 482], [361, 463, 380, 482], [396, 499, 416, 512], [372, 381, 406, 415], [393, 227, 445, 279], [392, 144, 457, 210], [315, 226, 375, 286], [296, 144, 364, 210], [238, 224, 298, 285], [104, 129, 202, 228]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Floating Head Tank']"
Rotate270/01_9_9.jpg,"[[467, 16, 512, 68], [463, 96, 482, 116], [463, 132, 482, 151], [499, 96, 512, 116], [381, 106, 415, 140], [227, 67, 279, 119], [144, 55, 210, 120], [226, 137, 286, 197], [144, 148, 210, 216], [224, 214, 285, 274], [129, 310, 228, 408]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Floating Head Tank']"
HorizontalFlip/01_9_9.jpg,"[[444, 0, 496, 45], [396, 30, 416, 49], [361, 30, 380, 49], [396, 0, 416, 13], [372, 97, 406, 131], [393, 233, 445, 285], [392, 302, 457, 368], [315, 226, 375, 286], [296, 302, 364, 368], [238, 227, 298, 288], [104, 284, 202, 383]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Floating Head Tank']"
HFlipRotate90/01_9_9.jpg,"[[0, 16, 45, 68], [30, 96, 49, 116], [30, 132, 49, 151], [0, 96, 13, 116], [97, 106, 131, 140], [233, 67, 285, 119], [302, 55, 368, 120], [226, 137, 286, 197], [302, 148, 368, 216], [227, 214, 288, 274], [284, 310, 383, 408]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Floating Head Tank']"
HFlipRotate180/01_9_9.jpg,"[[16, 467, 68, 512], [96, 463, 116, 482], [132, 463, 151, 482], [96, 499, 116, 512], [106, 381, 140, 415], [67, 227, 119, 279], [55, 144, 120, 210], [137, 226, 197, 286], [148, 144, 216, 210], [214, 224, 274, 285], [310, 129, 408, 228]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Floating Head Tank']"
HFlipRotate270/01_9_9.jpg,"[[467, 444, 512, 496], [463, 396, 482, 416], [463, 361, 482, 380], [499, 396, 512, 416], [381, 372, 415, 406], [227, 393, 279, 445], [144, 392, 210, 457], [226, 315, 286, 375], [144, 296, 210, 364], [224, 238, 285, 298], [129, 104, 228, 202]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Floating Head Tank']"
Rotate90/29_5_6.jpg,"[[271, 302, 296, 325], [372, 295, 413, 335], [445, 294, 487, 335], [417, 120, 441, 144], [402, 21, 455, 74]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate180/29_5_6.jpg,"[[302, 216, 325, 241], [295, 99, 335, 140], [294, 25, 335, 67], [120, 71, 144, 95], [21, 57, 74, 110]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate270/29_5_6.jpg,"[[216, 187, 241, 210], [99, 177, 140, 217], [25, 177, 67, 218], [71, 368, 95, 392], [57, 438, 110, 491]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HorizontalFlip/29_5_6.jpg,"[[302, 271, 325, 296], [295, 372, 335, 413], [294, 445, 335, 487], [120, 417, 144, 441], [21, 402, 74, 455]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate90/29_5_6.jpg,"[[271, 187, 296, 210], [372, 177, 413, 217], [445, 177, 487, 218], [417, 368, 441, 392], [402, 438, 455, 491]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate180/29_5_6.jpg,"[[187, 216, 210, 241], [177, 99, 217, 140], [177, 25, 218, 67], [368, 71, 392, 95], [438, 57, 491, 110]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate270/29_5_6.jpg,"[[216, 302, 241, 325], [99, 295, 140, 335], [25, 294, 67, 335], [71, 120, 95, 144], [57, 21, 110, 74]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate90/70_8_9.jpg,"[[112, 297, 226, 426], [0, 190, 83, 319], [0, 431, 92, 512]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate180/70_8_9.jpg,"[[297, 286, 426, 400], [190, 429, 319, 512], [431, 420, 512, 512]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate270/70_8_9.jpg,"[[286, 86, 400, 215], [429, 193, 512, 322], [420, 0, 512, 81]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HorizontalFlip/70_8_9.jpg,"[[297, 112, 426, 226], [190, 0, 319, 83], [431, -1, 513, 92]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate90/70_8_9.jpg,"[[112, 86, 226, 215], [0, 193, 83, 322], [0, 0, 92, 81]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate180/70_8_9.jpg,"[[86, 286, 215, 400], [193, 429, 322, 512], [0, 420, 81, 512]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate270/70_8_9.jpg,"[[286, 297, 400, 426], [429, 190, 512, 319], [420, 431, 512, 512]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate90/07_8_7.jpg,"[[35, 156, 88, 208], [146, 155, 201, 208], [256, 177, 289, 208]]","['Tank', 'Tank', 'Floating Head Tank']"
Rotate180/07_8_7.jpg,"[[156, 424, 208, 477], [155, 311, 208, 366], [177, 223, 208, 256]]","['Tank', 'Tank', 'Floating Head Tank']"
Rotate270/07_8_7.jpg,"[[424, 304, 477, 356], [311, 304, 366, 357], [223, 304, 256, 335]]","['Tank', 'Tank', 'Floating Head Tank']"
HorizontalFlip/07_8_7.jpg,"[[156, 35, 208, 88], [155, 146, 208, 201], [177, 256, 208, 289]]","['Tank', 'Tank', 'Floating Head Tank']"
HFlipRotate90/07_8_7.jpg,"[[35, 304, 88, 356], [146, 304, 201, 357], [256, 304, 289, 335]]","['Tank', 'Tank', 'Floating Head Tank']"
HFlipRotate180/07_8_7.jpg,"[[304, 424, 356, 477], [304, 311, 357, 366], [304, 223, 335, 256]]","['Tank', 'Tank', 'Floating Head Tank']"
HFlipRotate270/07_8_7.jpg,"[[424, 156, 477, 208], [311, 155, 366, 208], [223, 177, 256, 208]]","['Tank', 'Tank', 'Floating Head Tank']"
Rotate90/07_8_2.jpg,"[[286, 480, 334, 510], [218, 482, 267, 512], [149, 483, 199, 510], [23, 485, 58, 511], [316, 431, 330, 448], [329, 409, 345, 434], [369, 119, 437, 190], [368, 31, 436, 104], [282, 34, 349, 106], [152, 76, 169, 95], [151, 54, 169, 74], [21, 31, 31, 63]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank Cluster']"
Rotate180/07_8_2.jpg,"[[480, 178, 510, 226], [482, 245, 512, 294], [483, 313, 510, 363], [485, 454, 511, 489], [431, 182, 448, 196], [409, 167, 434, 183], [119, 75, 190, 143], [31, 76, 104, 144], [34, 163, 106, 230], [76, 343, 95, 360], [54, 343, 74, 361], [31, 481, 63, 491]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank Cluster']"
Rotate270/07_8_2.jpg,"[[178, 2, 226, 32], [245, 0, 294, 30], [313, 2, 363, 29], [454, 1, 489, 27], [182, 64, 196, 81], [167, 78, 183, 103], [75, 322, 143, 393], [76, 408, 144, 481], [163, 406, 230, 478], [343, 417, 360, 436], [343, 438, 361, 458], [481, 449, 491, 481]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank Cluster']"
HorizontalFlip/07_8_2.jpg,"[[480, 286, 510, 334], [482, 218, 512, 267], [483, 149, 510, 199], [485, 23, 511, 58], [431, 316, 448, 330], [409, 329, 434, 345], [119, 369, 190, 437], [31, 368, 104, 436], [34, 282, 106, 349], [76, 152, 95, 169], [54, 151, 74, 169], [31, 21, 63, 31]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank Cluster']"
HFlipRotate90/07_8_2.jpg,"[[286, 2, 334, 32], [218, 0, 267, 30], [149, 2, 199, 29], [23, 1, 58, 27], [316, 64, 330, 81], [329, 78, 345, 103], [369, 322, 437, 393], [368, 408, 436, 481], [282, 406, 349, 478], [152, 417, 169, 436], [151, 438, 169, 458], [21, 449, 31, 481]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank Cluster']"
HFlipRotate180/07_8_2.jpg,"[[2, 178, 32, 226], [0, 245, 30, 294], [2, 313, 29, 363], [1, 454, 27, 489], [64, 182, 81, 196], [78, 167, 103, 183], [322, 75, 393, 143], [408, 76, 481, 144], [406, 163, 478, 230], [417, 343, 436, 360], [438, 343, 458, 361], [449, 481, 481, 491]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank Cluster']"
HFlipRotate270/07_8_2.jpg,"[[178, 480, 226, 510], [245, 482, 294, 512], [313, 483, 363, 510], [454, 485, 489, 511], [182, 431, 196, 448], [167, 409, 183, 434], [75, 119, 143, 190], [76, 31, 144, 104], [163, 34, 230, 106], [343, 76, 360, 95], [343, 54, 361, 74], [481, 31, 491, 63]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank Cluster']"
Rotate90/61_3_5.jpg,"[[376, 367, 462, 449], [352, 201, 433, 282]]","['Floating Head Tank', 'Floating Head Tank']"
Rotate180/61_3_5.jpg,"[[367, 50, 449, 136], [201, 79, 282, 160]]","['Floating Head Tank', 'Floating Head Tank']"
Rotate270/61_3_5.jpg,"[[50, 63, 136, 145], [79, 230, 160, 311]]","['Floating Head Tank', 'Floating Head Tank']"
HorizontalFlip/61_3_5.jpg,"[[367, 376, 449, 462], [201, 352, 282, 433]]","['Floating Head Tank', 'Floating Head Tank']"
HFlipRotate90/61_3_5.jpg,"[[376, 63, 462, 145], [352, 230, 433, 311]]","['Floating Head Tank', 'Floating Head Tank']"
HFlipRotate180/61_3_5.jpg,"[[63, 50, 145, 136], [230, 79, 311, 160]]","['Floating Head Tank', 'Floating Head Tank']"
HFlipRotate270/61_3_5.jpg,"[[50, 367, 136, 449], [79, 201, 160, 282]]","['Floating Head Tank', 'Floating Head Tank']"
Rotate90/96_4_4.jpg,"[[64, 267, 115, 328], [65, 199, 118, 258], [74, 125, 117, 177], [74, 59, 119, 108], [144, 346, 193, 405], [145, 266, 197, 327], [147, 196, 195, 258], [149, 125, 190, 175], [306, 59, 421, 175], [301, 334, 415, 450]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate180/96_4_4.jpg,"[[267, 397, 328, 448], [199, 394, 258, 447], [125, 395, 177, 438], [59, 393, 108, 438], [346, 319, 405, 368], [266, 315, 327, 367], [196, 317, 258, 365], [125, 322, 175, 363], [59, 91, 175, 206], [334, 97, 450, 211]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate270/96_4_4.jpg,"[[397, 184, 448, 245], [394, 254, 447, 313], [395, 335, 438, 387], [393, 404, 438, 453], [319, 107, 368, 166], [315, 185, 367, 246], [317, 254, 365, 316], [322, 337, 363, 387], [91, 337, 206, 453], [97, 62, 211, 178]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HorizontalFlip/96_4_4.jpg,"[[267, 64, 328, 115], [199, 65, 258, 118], [125, 74, 177, 117], [59, 74, 108, 119], [346, 144, 405, 193], [266, 145, 327, 197], [196, 147, 258, 195], [125, 149, 175, 190], [59, 306, 175, 421], [334, 301, 450, 415]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate90/96_4_4.jpg,"[[64, 184, 115, 245], [65, 254, 118, 313], [74, 335, 117, 387], [74, 404, 119, 453], [144, 107, 193, 166], [145, 185, 197, 246], [147, 254, 195, 316], [149, 337, 190, 387], [306, 337, 421, 453], [301, 62, 415, 178]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate180/96_4_4.jpg,"[[184, 397, 245, 448], [254, 394, 313, 447], [335, 395, 387, 438], [404, 393, 453, 438], [107, 319, 166, 368], [185, 315, 246, 367], [254, 317, 316, 365], [337, 322, 387, 363], [337, 91, 453, 206], [62, 97, 178, 211]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate270/96_4_4.jpg,"[[397, 267, 448, 328], [394, 199, 447, 258], [395, 125, 438, 177], [393, 59, 438, 108], [319, 346, 368, 405], [315, 266, 367, 327], [317, 196, 365, 258], [322, 125, 363, 175], [91, 59, 206, 175], [97, 334, 211, 450]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate90/11_6_2.jpg,"[[264, 362, 352, 457], [274, 490, 348, 512]]","['Floating Head Tank', 'Floating Head Tank']"
Rotate180/11_6_2.jpg,"[[362, 160, 457, 248], [490, 164, 512, 238]]","['Floating Head Tank', 'Floating Head Tank']"
Rotate270/11_6_2.jpg,"[[160, 55, 248, 150], [164, 0, 238, 22]]","['Floating Head Tank', 'Floating Head Tank']"
HorizontalFlip/11_6_2.jpg,"[[362, 264, 457, 352], [490, 274, 512, 348]]","['Floating Head Tank', 'Floating Head Tank']"
HFlipRotate90/11_6_2.jpg,"[[264, 55, 352, 150], [274, 0, 348, 22]]","['Floating Head Tank', 'Floating Head Tank']"
HFlipRotate180/11_6_2.jpg,"[[55, 160, 150, 248], [0, 164, 22, 238]]","['Floating Head Tank', 'Floating Head Tank']"
HFlipRotate270/11_6_2.jpg,"[[160, 362, 248, 457], [164, 490, 238, 512]]","['Floating Head Tank', 'Floating Head Tank']"
Rotate90/24_2_3.jpg,"[[162, 0, 239, 35]]",['Floating Head Tank']
Rotate180/24_2_3.jpg,"[[0, 273, 35, 350]]",['Floating Head Tank']
Rotate270/24_2_3.jpg,"[[273, 477, 350, 512]]",['Floating Head Tank']
HorizontalFlip/24_2_3.jpg,"[[0, 162, 35, 239]]",['Floating Head Tank']
HFlipRotate90/24_2_3.jpg,"[[162, 477, 239, 512]]",['Floating Head Tank']
HFlipRotate180/24_2_3.jpg,"[[477, 273, 512, 350]]",['Floating Head Tank']
HFlipRotate270/24_2_3.jpg,"[[273, 0, 350, 35]]",['Floating Head Tank']
Rotate90/95_2_6.jpg,"[[251, 104, 352, 190], [253, 0, 351, 64], [380, 104, 477, 191], [380, 1, 478, 64]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate180/95_2_6.jpg,"[[104, 160, 190, 261], [0, 161, 64, 259], [104, 35, 191, 132], [1, 34, 64, 132]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate270/95_2_6.jpg,"[[160, 322, 261, 408], [161, 448, 259, 512], [35, 321, 132, 408], [34, 448, 132, 511]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HorizontalFlip/95_2_6.jpg,"[[104, 251, 190, 352], [-1, 253, 64, 351], [104, 380, 191, 477], [1, 380, 64, 478]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate90/95_2_6.jpg,"[[251, 322, 352, 408], [253, 448, 351, 512], [380, 321, 477, 408], [380, 448, 478, 511]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate180/95_2_6.jpg,"[[322, 160, 408, 261], [448, 161, 512, 259], [321, 35, 408, 132], [448, 34, 511, 132]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate270/95_2_6.jpg,"[[160, 104, 261, 190], [161, 0, 259, 64], [35, 104, 132, 191], [34, 1, 132, 64]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate90/91_6_4.jpg,"[[413, 418, 482, 489]]",['Floating Head Tank']
Rotate180/91_6_4.jpg,"[[418, 30, 489, 99]]",['Floating Head Tank']
Rotate270/91_6_4.jpg,"[[30, 23, 99, 94]]",['Floating Head Tank']
HorizontalFlip/91_6_4.jpg,"[[418, 413, 489, 482]]",['Floating Head Tank']
HFlipRotate90/91_6_4.jpg,"[[413, 23, 482, 94]]",['Floating Head Tank']
HFlipRotate180/91_6_4.jpg,"[[23, 30, 94, 99]]",['Floating Head Tank']
HFlipRotate270/91_6_4.jpg,"[[30, 418, 99, 489]]",['Floating Head Tank']
Rotate90/87_2_5.jpg,"[[75, 300, 148, 366]]",['Floating Head Tank']
Rotate180/87_2_5.jpg,"[[300, 364, 366, 437]]",['Floating Head Tank']
Rotate270/87_2_5.jpg,"[[364, 146, 437, 212]]",['Floating Head Tank']
HorizontalFlip/87_2_5.jpg,"[[300, 75, 366, 148]]",['Floating Head Tank']
HFlipRotate90/87_2_5.jpg,"[[75, 146, 148, 212]]",['Floating Head Tank']
HFlipRotate180/87_2_5.jpg,"[[146, 364, 212, 437]]",['Floating Head Tank']
HFlipRotate270/87_2_5.jpg,"[[364, 300, 437, 366]]",['Floating Head Tank']
Rotate90/06_6_7.jpg,"[[48, 241, 73, 266], [50, 272, 61, 283], [62, 272, 72, 283], [73, 273, 83, 283], [83, 273, 93, 283], [30, 264, 40, 274]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank']"
Rotate180/06_6_7.jpg,"[[241, 439, 266, 464], [272, 451, 283, 462], [272, 440, 283, 450], [273, 429, 283, 439], [273, 419, 283, 429], [264, 472, 274, 482]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank']"
Rotate270/06_6_7.jpg,"[[439, 246, 464, 271], [451, 229, 462, 240], [440, 229, 450, 240], [429, 229, 439, 239], [419, 229, 429, 239], [472, 238, 482, 248]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank']"
HorizontalFlip/06_6_7.jpg,"[[241, 48, 266, 73], [272, 50, 283, 61], [272, 62, 283, 72], [273, 73, 283, 83], [273, 83, 283, 93], [264, 30, 274, 40]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank']"
HFlipRotate90/06_6_7.jpg,"[[48, 246, 73, 271], [50, 229, 61, 240], [62, 229, 72, 240], [73, 229, 83, 239], [83, 229, 93, 239], [30, 238, 40, 248]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank']"
HFlipRotate180/06_6_7.jpg,"[[246, 439, 271, 464], [229, 451, 240, 462], [229, 440, 240, 450], [229, 429, 239, 439], [229, 419, 239, 429], [238, 472, 248, 482]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank']"
HFlipRotate270/06_6_7.jpg,"[[439, 241, 464, 266], [451, 272, 462, 283], [440, 272, 450, 283], [429, 273, 439, 283], [419, 273, 429, 283], [472, 264, 482, 274]]","['Tank', 'Tank', 'Tank', 'Tank', 'Tank', 'Tank']"
Rotate90/75_0_3.jpg,"[[22, 364, 105, 437], [25, 273, 106, 344], [30, 178, 112, 251], [117, 368, 196, 437], [119, 275, 202, 346], [123, 182, 203, 255], [234, 346, 332, 439], [238, 205, 338, 299], [349, 212, 452, 302], [345, 349, 448, 443], [483, 369, 511, 427], [487, 289, 512, 349], [490, 211, 512, 266]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate180/75_0_3.jpg,"[[364, 407, 437, 490], [273, 406, 344, 487], [178, 400, 251, 482], [368, 316, 437, 395], [275, 310, 346, 393], [182, 309, 255, 389], [346, 180, 439, 278], [205, 174, 299, 274], [212, 60, 302, 163], [349, 64, 443, 167], [369, 1, 427, 29], [289, 0, 349, 25], [211, 0, 266, 22]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
Rotate270/75_0_3.jpg,"[[407, 75, 490, 148], [406, 168, 487, 239], [400, 261, 482, 334], [316, 75, 395, 144], [310, 166, 393, 237], [309, 257, 389, 330], [180, 73, 278, 166], [174, 213, 274, 307], [60, 210, 163, 300], [64, 69, 167, 163], [1, 85, 29, 143], [0, 163, 25, 223], [0, 246, 22, 301]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HorizontalFlip/75_0_3.jpg,"[[364, 22, 437, 105], [273, 25, 344, 106], [178, 30, 251, 112], [368, 117, 437, 196], [275, 119, 346, 202], [182, 123, 255, 203], [346, 234, 439, 332], [205, 238, 299, 338], [212, 349, 302, 452], [349, 345, 443, 448], [369, 483, 427, 511], [289, 487, 349, 513], [211, 490, 266, 513]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate90/75_0_3.jpg,"[[22, 75, 105, 148], [25, 168, 106, 239], [30, 261, 112, 334], [117, 75, 196, 144], [119, 166, 202, 237], [123, 257, 203, 330], [234, 73, 332, 166], [238, 213, 338, 307], [349, 210, 452, 300], [345, 69, 448, 163], [483, 85, 511, 143], [487, 163, 512, 223], [490, 246, 512, 301]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
HFlipRotate180/75_0_3.jpg,"[[75, 407, 148, 490], [168, 406, 239, 487], [261, 400, 334, 482], [75, 316, 144, 395], [166, 310, 237, 393], [257, 309, 330, 389], [73, 180, 166, 278], [213, 174, 307, 274], [210, 60, 300, 163], [69, 64, 163, 167], [85, 1, 143, 29], [163, 0, 223, 25], [246, 0, 301, 22]]","['Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank', 'Floating Head Tank']"
